"gene"	"Alveolar_Type1"	"Alveolar_Type2"	"B_cells"	"Blood_vessel"	"Ciliated"	"DC_1"	"DC_2"	"DC_activated"	"DC_Monocyte_Dividing"	"DC_plasmacytoid"	"Fibroblast"	"Lymph_vessel"	"Macrophage_Dividing"	"Macrophage_MARCOneg"	"Macrophage_MARCOpos"	"Mast_cells"	"Monocyte"	"Muscle_cells"	"NK"	"NK_Dividing"	"Plasma_cells"	"T_CD4"	"T_CD8_CytT"	"T_cells_Dividing"	"T_regulatory"
"PLRG1"	"0.505747298654236"	"0.651665675641524"	"-0.928636549471052"	"0.184292426660766"	"0.40552180822344"	"-0.149910426078788"	"-0.378995478812409"	"0.283468321425295"	"1.57570750395023"	"-1.20379770043779"	"1.77868590734233"	"2.14298825689536"	"1.28044023800719"	"-0.870932550545779"	"0.659261776483185"	"-1.26557577779133"	"-1.221671182181"	"0.599264938419546"	"-0.769979325707445"	"-0.0310441017688741"	"-0.148854702763882"	"-0.99408577002995"	"-0.959685108935513"	"0.0833594383061426"	"-1.22723491548542"
"PLS1"	"2.81565908078721"	"2.40594460936956"	"-0.479332479160427"	"-0.432172615084785"	"2.57660578068059"	"-0.285915956871738"	"-0.445571908169096"	"-0.515528682527885"	"-0.206215671933241"	"0.298099019253678"	"-0.466964399290058"	"-0.404469708397464"	"0.0817086730351774"	"-0.395698775541913"	"-0.445021494718357"	"-0.489814581337949"	"-0.478515126290583"	"-0.337093048287351"	"-0.434696980536724"	"-0.227629649589793"	"-0.189510613869767"	"-0.46881645557773"	"-0.443991650885579"	"-0.515528682527885"	"-0.515528682527885"
"PNKD"	"0.958735899584889"	"1.89225364034704"	"-1.20400126662381"	"-0.192248312038138"	"1.17393470799821"	"-0.878658052788124"	"-0.4686132769395"	"0.235360898011488"	"0.777053353674308"	"-0.921009228184808"	"1.08845512728265"	"0.975845879240886"	"1.94710739359244"	"-0.413195337306788"	"0.25161829426241"	"-1.14310471195068"	"-0.812749452532059"	"0.430018506048888"	"-1.01984898804373"	"0.643081873248507"	"0.111525038092405"	"-1.19830160161647"	"-1.14248436709324"	"0.168676014480434"	"-1.25945203074721"
"PNPLA4"	"1.17742147850581"	"2.55416375861966"	"-0.927105253105898"	"-0.659709479943896"	"1.62679094345142"	"-0.163305444514193"	"-0.256116405438979"	"0.266228940686775"	"0.230113699983042"	"-0.402892938589773"	"0.994292728425269"	"0.801548505495395"	"1.55376566951272"	"-0.490821144750288"	"0.549414592876546"	"-0.923850312012206"	"-0.864565072850772"	"0.236449822043595"	"-0.903994146171626"	"-0.534683895628667"	"0.295026481884185"	"-1.00284996509122"	"-0.993615072366935"	"-1.02704997777464"	"-1.13465751324532"
"POC1A"	"-0.0323286601291242"	"-0.393813602940413"	"-0.468382918306581"	"-0.366740058422155"	"-0.274436731970452"	"-0.407723319234169"	"-0.36889412568574"	"-0.372553052046459"	"1.70804012869335"	"-0.326958511604278"	"-0.289185249163554"	"-0.360520783609294"	"3.84296940909146"	"-0.448657493083354"	"-0.330903571131899"	"-0.465496371518771"	"-0.471607009540472"	"-0.481878507142466"	"-0.469803898927024"	"1.45590492876305"	"-0.126035392735843"	"-0.49581701640816"	"-0.502001933921851"	"0.941467786969786"	"-0.494644045995583"
"POLDIP2"	"0.347107486712275"	"1.20316350055344"	"-1.14867063238638"	"-0.103735552100538"	"-0.366111933699942"	"-0.15661824523758"	"-0.148341230514649"	"0.356542630815243"	"1.43618029118135"	"-0.42107114067675"	"1.15129813759655"	"0.802908780790157"	"2.46467426227452"	"-0.691898500732275"	"0.622229433029869"	"-1.36437828942145"	"-0.999843363872504"	"0.788560070765951"	"-1.0847191793882"	"0.230996330182432"	"0.311048500969207"	"-1.22797233715272"	"-1.2337995891426"	"0.48482336792017"	"-1.2523727984656"
"POLE2"	"-0.0877428537818289"	"-0.284284204196227"	"-0.484891088565931"	"-0.278436713400974"	"-0.489847507540631"	"-0.448580758454504"	"-0.362741879997194"	"-0.402419019107926"	"2.83725855896487"	"-0.585940080412612"	"0.106470913428553"	"-0.320188513894254"	"2.98686355988074"	"-0.490360274738453"	"-0.417224352954315"	"-0.524409144021896"	"-0.526893910696649"	"-0.452509988164867"	"-0.49567688996097"	"1.30856195244038"	"-0.195877894364325"	"-0.511422029171436"	"-0.535364163257229"	"1.19504840088513"	"-0.539392118917453"
"POLQ"	"-0.041413972485954"	"-0.436204575016175"	"-0.468403708921209"	"-0.421830103953398"	"-0.468403708921209"	"-0.468403708921209"	"-0.437134103492354"	"-0.468403708921209"	"2.53871154869466"	"-0.468403708921209"	"-0.408708111619474"	"-0.319478733510785"	"2.73506757065197"	"-0.414841577957161"	"-0.407226306012694"	"-0.459783352220193"	"-0.455995339864019"	"-0.468403708921209"	"-0.446725390125864"	"2.42704148607762"	"0.0562065703120285"	"-0.454483942810181"	"-0.446601920600917"	"0.672226216381361"	"-0.468403708921209"
"POLR1B"	"0.742267418772574"	"1.33182944208358"	"-1.08580781005761"	"-0.187532792810301"	"-0.933966339858352"	"-0.0408495795967483"	"-0.620527125701225"	"0.492488613578897"	"2.38064665052551"	"-0.22197530214659"	"0.987495515342215"	"0.29115026114319"	"1.81206472697443"	"-0.730613003571431"	"-0.165889639578915"	"-1.13910593604609"	"-1.25477732480592"	"0.453316575291207"	"-0.702927355151574"	"0.859471319671145"	"0.400139113400825"	"-1.18840855352028"	"-1.09970406424015"	"0.576820498059691"	"-0.95560530775808"
"POLR1C"	"1.33373111076393"	"1.66980112093239"	"-0.351410743550028"	"0.306729775154237"	"1.82700324089983"	"-0.274235225817226"	"-0.713887447082367"	"-0.897038755779875"	"0.442902636878776"	"-0.705135210630704"	"1.66258544866517"	"1.39061854010323"	"1.18776869428751"	"-1.0449498980496"	"0.165386111870517"	"-0.918266148956802"	"-1.18969034418592"	"0.504078228410163"	"-0.820495926259508"	"-0.795182258739161"	"-0.484880758462978"	"-0.758706398591497"	"-0.811856478999963"	"0.350188906216143"	"-1.07505821907626"
"POLR2C"	"0.561752973401973"	"3.17412375359638"	"-0.683456289316246"	"-0.171130667160774"	"-0.0586106598798937"	"-0.557694956636614"	"-0.553313777112712"	"-0.409483860096179"	"0.895515821300035"	"-1.22897199512636"	"1.21197512352288"	"0.989618353149526"	"1.10895245834555"	"-0.865103136111319"	"-0.0791494668211161"	"-0.954692522892967"	"-1.19573357266193"	"0.937170801100989"	"-0.491250657883328"	"0.606767298924812"	"0.0183073161627648"	"-0.746479999718405"	"-0.605909020337244"	"0.00562274587639679"	"-0.908826063626215"
"POLR2D"	"0.412896434827522"	"0.553091193457996"	"-0.627672490570583"	"-0.310940186307014"	"-0.379284911107201"	"0.312818956347623"	"-0.329878852734284"	"0.435675513895416"	"2.01384559684627"	"-1.15538685573427"	"0.528684598124809"	"0.297728796301216"	"2.86025652321121"	"-0.866239054006772"	"-0.162966894480367"	"-1.09685056169173"	"-1.10958389584545"	"-0.0848837373204845"	"-0.75124547459851"	"0.430173970246985"	"0.707302250823196"	"-0.939117849943546"	"-0.923185054823632"	"1.17254893589744"	"-0.987786950815843"
"POLR2G"	"0.0574542425436588"	"0.73146264006047"	"-1.29886236424841"	"-0.0482569494829867"	"-0.90964724972546"	"0.130548198749029"	"0.257319956632502"	"0.888628196524642"	"1.53170199902968"	"-0.142887960448644"	"1.00113955935812"	"0.819205764759996"	"2.5001326891416"	"-0.353007981607779"	"0.776745983330472"	"-1.42681813408522"	"-0.896512888574909"	"0.294743361034708"	"-0.517258793243869"	"0.606189248781956"	"-0.724488557859395"	"-1.26577661572228"	"-1.09373658940278"	"0.475668219900867"	"-1.39368597544596"
"POLR3B"	"1.21298213889136"	"2.4640954782125"	"-0.729007304345274"	"-0.131763973863912"	"-0.0582830120668379"	"-0.436381232692483"	"-0.402881627069957"	"-0.941234444186898"	"1.77913162105573"	"-0.941234444186898"	"1.33671914677752"	"1.25645001059739"	"1.6850764113532"	"-0.589938506199322"	"0.107466071046126"	"-0.31931633480216"	"-0.717433107065713"	"0.0395888391693548"	"-0.609479300599764"	"-0.941234444186898"	"-0.224413246681762"	"-0.71870276581566"	"-0.70530000242943"	"-0.473671526723321"	"-0.941234444186898"
"POLR3K"	"0.239757532035869"	"0.25354072226662"	"-0.929476348797311"	"-0.388549565389173"	"0.61188551073569"	"-0.186037362720171"	"-0.134625288946507"	"-0.278708197893241"	"2.05862834480727"	"-0.788992020973227"	"-0.106723241390363"	"0.385252429911984"	"3.07739312039159"	"-0.67918085437363"	"0.930913145747098"	"-0.773348562931429"	"-0.965522455626511"	"-0.401497988190729"	"-0.7622121250797"	"0.980209969047257"	"-0.164356944985975"	"-0.931521180255724"	"-0.941538592442803"	"0.819121487556727"	"-0.924411532503617"
"PON3"	"1.96295720108978"	"4.2746342095074"	"-0.332182193582077"	"-0.18788383991026"	"-0.119943024317948"	"-0.261658305323904"	"-0.324457501967362"	"-0.340464177577813"	"-0.181224212568881"	"-0.0612172824172224"	"-0.0848904621107673"	"-0.340464177577813"	"-0.340464177577813"	"-0.340464177577813"	"-0.320535653588073"	"-0.331638786181463"	"-0.327760676166189"	"-0.24860226689328"	"-0.329367209388479"	"-0.340464177577813"	"-0.16143480925186"	"-0.336901465838141"	"-0.298055526601209"	"-0.340464177577813"	"-0.287053129023189"
"POP1"	"1.05872689820043"	"1.54470685718697"	"-0.977645094662351"	"-0.0150357604056278"	"-0.0228690009762951"	"-1.24460716450872"	"-0.535161701323536"	"-0.396127307271596"	"2.39123420720573"	"-1.24460716450872"	"2.14692683231519"	"0.751964131601187"	"0.957829911723812"	"-0.636997789688965"	"0.09750292882048"	"-0.977908755243185"	"-0.903369180058648"	"0.235934564925307"	"-0.434813036988205"	"0.347924259844035"	"0.0177653060148053"	"-0.95032785193764"	"-0.758961178455012"	"-0.0683055442481621"	"-0.383779367561284"
"PPA2"	"0.55228449584425"	"1.58639102665839"	"-1.05717187364275"	"-0.121309873868534"	"-0.14959865353356"	"0.635465588875704"	"0.346383484523886"	"-0.360862903938273"	"1.59233746270544"	"-0.760538566765209"	"0.471534492397489"	"0.56422793339275"	"2.81478014570242"	"-0.382277458163482"	"0.897148286221888"	"-1.1410249318028"	"-0.844365258207082"	"0.141842175399627"	"-0.92020067651204"	"0.0763340059778748"	"-0.118401087876914"	"-1.03025317287519"	"-1.02733774426924"	"-0.519238780593668"	"-1.24614811565097"
"PPCS"	"0.665426040215322"	"1.25461037055209"	"-1.11940002068493"	"-0.127074506932671"	"-0.111449357906707"	"-0.200817455168617"	"0.20563664387718"	"0.116774026395782"	"0.893021183317444"	"-0.677224806269274"	"0.920665015678539"	"0.714056437054866"	"2.89123240563264"	"-0.205318276083635"	"1.54454434684507"	"-1.16903847016622"	"-0.857429060111609"	"0.11347609358412"	"-0.910420735823041"	"-0.186624722292845"	"-0.0124153095916379"	"-1.14628172034706"	"-1.08768320528684"	"-0.210231002484179"	"-1.29803391400378"
"PPP1CA"	"-0.00846148236441106"	"0.768041110790708"	"-1.19511919684296"	"-0.836965303014313"	"-1.07321972779144"	"0.0585422722064735"	"0.573928970170476"	"0.450040316420915"	"1.63257301062093"	"0.212606449896407"	"-0.084956105577107"	"0.120065878821345"	"2.08889621015486"	"-0.263203351287597"	"0.989785964003459"	"-1.79116622960186"	"-0.54729093372961"	"-0.558788877866583"	"-0.139593833470979"	"1.39859745067516"	"0.0917345447647749"	"-1.18336625537867"	"-0.819900148284391"	"1.39390086096821"	"-1.27668159428379"
"PPP1R14C"	"1.80564802174657"	"2.29876051032646"	"-0.380183010994839"	"-0.383291060605028"	"3.55926932546009"	"-0.402966917525043"	"-0.375445236038792"	"-0.113312499259913"	"-0.32995485341689"	"-0.402966917525043"	"-0.169877797636516"	"-0.350536889293076"	"-0.308983303087953"	"-0.384110013027526"	"-0.310941295055392"	"-0.381722940094742"	"-0.391317720548499"	"-0.297669423400055"	"-0.388550924448591"	"-0.402966917525043"	"-0.341402738033151"	"-0.390715551893249"	"-0.369194873275538"	"-0.402966917525043"	"-0.3846000573232"
"PPP1R8"	"0.382678713091026"	"0.57647087981109"	"-0.792690367846049"	"-0.264257954949217"	"-0.304972121952423"	"-0.490245800513445"	"-0.425762250488217"	"-0.0936149396971388"	"1.63159677271774"	"-0.0619724744162553"	"1.37300830780309"	"0.788571358660543"	"3.20976866976812"	"-0.65970663579923"	"0.382644370404477"	"-1.1926135942841"	"-1.26557094384258"	"0.498986708949233"	"-0.644908003211344"	"0.264675128714094"	"-0.226744824110611"	"-0.939895474693901"	"-0.82448990860937"	"0.0111407976342703"	"-0.932096413139809"
"PPT1"	"-0.326225225811198"	"-0.205106954132151"	"-1.03443040698342"	"-0.494716471728822"	"-0.668212398211651"	"1.7783888638474"	"1.33136059704488"	"0.0718205838214643"	"1.86611425020126"	"-0.975681643123693"	"0.389584061644739"	"0.070543954358782"	"2.04509781952411"	"0.867987755170502"	"1.44434507262913"	"-0.96112269946229"	"0.0542242356159304"	"0.00992046651502836"	"-1.10626647979549"	"-0.45532216755233"	"-0.589469665116821"	"-0.957778536055065"	"-1.02235946714111"	"-0.229196623266527"	"-0.90349892199266"
"PQLC2"	"0.881585570936888"	"1.02175742937269"	"-0.840298943331309"	"-0.613602614304046"	"-0.427161215266284"	"1.88769037306003"	"0.0568912766191014"	"-0.122786480293708"	"1.3258219509918"	"-0.239694476582371"	"0.726721151366892"	"0.0248228740707609"	"2.79493861857016"	"-0.452798913787319"	"1.05911268276221"	"-1.03955641683766"	"-0.772902945150548"	"-0.398004485263488"	"-0.869372469311117"	"-0.500264414464218"	"-0.416736768871431"	"-1.05150669938931"	"-0.960113341375005"	"-0.199175227868687"	"-0.875366515654018"
"PRDX3"	"0.407396534054822"	"0.849757458289271"	"-1.22436378535855"	"-0.359645714085471"	"0.508799269261687"	"-0.250007001135928"	"0.166154793297951"	"0.122931888551243"	"1.64875043608249"	"-0.610609665675332"	"0.879295032442185"	"0.58700890611763"	"2.6797855777516"	"-0.119554419336061"	"0.946073331456204"	"-1.30855714460879"	"-0.686352207657202"	"0.505047094753241"	"-1.20344229484706"	"-0.0927996137494671"	"0.213043964222896"	"-1.2349309787971"	"-1.27509581901857"	"0.156567167154136"	"-1.30525280916582"
"PREP"	"0.803395120136988"	"0.394800147548421"	"-1.0356234192646"	"-0.299714348483206"	"-0.815455352401912"	"-0.515901727571385"	"-0.0503189915982032"	"-0.0327964827171993"	"0.949512011561673"	"-1.12041500020643"	"0.83022138434726"	"-0.0661776420691415"	"2.32921024354357"	"-0.761360020264249"	"0.536184693119839"	"-1.19660991117517"	"-0.873043292818574"	"0.208903339458297"	"-0.523228704426069"	"0.848486396133204"	"0.185879800864332"	"-0.80928602198159"	"-0.590459361934794"	"2.59117826227431"	"-0.987381122075376"
"PRIM1"	"-0.247951483327731"	"-0.351984475110277"	"-0.383780975687389"	"-0.351571363615411"	"-0.304418587100086"	"-0.510871781363584"	"-0.233628128352726"	"-0.58992484459345"	"2.38663234161753"	"-0.48505127988028"	"-0.259832625774381"	"-0.262749787287824"	"3.38340921469061"	"-0.405457999555504"	"-0.239765214184784"	"-0.589554149373839"	"-0.54745747851064"	"-0.431877665502625"	"-0.448983276164981"	"1.66982449191032"	"-0.194692093513678"	"-0.388141076190791"	"-0.458284998777049"	"0.754614469516302"	"-0.508501233867736"
"PRKAG1"	"0.251801812990537"	"1.00157250175111"	"-1.2165067143547"	"-0.37377620409858"	"-0.625259857705357"	"-0.236116145968027"	"0.182737556952163"	"0.0575526709993189"	"1.40055596091869"	"-0.363405690173444"	"1.17001598188293"	"0.497927580439351"	"2.92343719386349"	"-0.540770677712524"	"0.753698379567389"	"-1.29499305087792"	"-1.19706893650476"	"0.394889334548128"	"-0.696609466416822"	"0.524673973686536"	"0.371696148220705"	"-1.17500313611825"	"-0.955772736878407"	"0.238870917839005"	"-1.09414739685058"
"PRMT6"	"0.574553421432627"	"0.298707688783695"	"-0.823325183872101"	"-0.294977505205728"	"0.621083427108654"	"0.456566532673339"	"-0.57047722649417"	"-0.130182151349468"	"1.66532509599387"	"-0.528040592085814"	"1.66416652177948"	"1.68122197186136"	"2.5202049631234"	"-0.388508663288308"	"-0.145621807723274"	"-1.08824146591569"	"-1.1328487994456"	"-0.194918854844267"	"-0.778581103626985"	"0.351196944687857"	"-0.683526013962882"	"-1.08119376796251"	"-0.897920377529549"	"-0.0832208544590349"	"-1.01144219967889"
"PRPF19"	"0.333359078516585"	"-0.0285226276587225"	"-1.13489831848707"	"-0.339106449787671"	"-0.323607760463309"	"-0.0216253902478424"	"0.24864233366228"	"0.164635917961538"	"2.39263125964241"	"-0.306120268444233"	"0.715631259245921"	"1.40788869744575"	"1.84882776024072"	"-0.711777292870257"	"0.0981905027422282"	"-1.14002026922292"	"-1.07439650790046"	"-0.132443339221584"	"-0.883845846731766"	"1.56251754175231"	"-0.109388159373491"	"-1.08134388109189"	"-0.998990315167794"	"0.769852563015149"	"-1.2560904875559"
"PRPSAP2"	"0.753672250429504"	"1.14315596615333"	"-0.844900211794588"	"-0.324643941302525"	"0.0511029215271269"	"1.39599964758993"	"-0.404170933380289"	"-0.159119353349321"	"1.68954471907191"	"0.11893493152145"	"0.651476891832393"	"1.91023609260623"	"0.069724163502735"	"-1.00172608020036"	"-0.146427300190578"	"-0.829481046140958"	"-1.52466308271077"	"-0.56657478173726"	"-0.781243917984"	"0.261267614406348"	"1.01884613065578"	"-1.18329759563583"	"-1.14636469691919"	"1.23158294024762"	"-1.3829313281987"
"PRR11"	"-0.315585260392902"	"-0.501383645936337"	"-0.449103924502505"	"-0.367198640504803"	"-0.209106478282395"	"-0.361918198402607"	"-0.140955395866999"	"-0.306328610911569"	"2.75939623980484"	"-0.527331117278377"	"-0.387388353731229"	"-0.447324275210868"	"2.62783232468179"	"-0.340292710075732"	"-0.315194181313252"	"-0.504175581571789"	"-0.3695658535443"	"-0.527331117278377"	"-0.493686466184332"	"0.509680643365873"	"-0.198522510244834"	"-0.49367964702588"	"-0.496878469572229"	"2.38337234725719"	"-0.527331117278377"
"PRR19"	"0.540112211951983"	"0.108700518087734"	"-0.617496632633671"	"0.0516059934951581"	"-0.121824605119079"	"0.128671647928667"	"-0.366410172213735"	"-0.705123022930257"	"1.54129898285494"	"-0.705123022930257"	"0.617516231124718"	"1.71461344027457"	"3.63238329675074"	"-0.269983648277094"	"-0.10269158964123"	"-0.658435104225343"	"-0.570715376960251"	"-0.381145594205574"	"-0.587713080316507"	"-0.705123022930257"	"-0.231574133208987"	"-0.57319129093053"	"-0.610660099316005"	"-0.705123022930257"	"-0.422568903699478"
"PRR22"	"1.08758993340292"	"1.82007286030348"	"-0.371730213277407"	"0.312870408654255"	"0.398109289513304"	"-0.7023709582548"	"0.0431672698281816"	"-0.7023709582548"	"2.82947336309463"	"-0.7023709582548"	"0.295772242251132"	"2.3410937032285"	"-0.7023709582548"	"0.0273676336483471"	"-0.134082177824906"	"-0.467480865292502"	"-0.617844207725718"	"-0.498626899669207"	"-0.374205734309105"	"-0.7023709582548"	"-0.7023709582548"	"-0.489020329163161"	"-0.583558610624348"	"-0.7023709582548"	"-0.7023709582548"
"PRRG2"	"2.09696210376439"	"3.32384347273864"	"-0.518721332300286"	"0.0332136378954059"	"1.65828184804641"	"-0.492358237471257"	"-0.439343169979665"	"-0.215548366352784"	"0.122614073429163"	"-0.0713028133083104"	"-0.523683986485244"	"1.18370483623649"	"-0.657901395689168"	"-0.571508007889213"	"-0.352901334903376"	"-0.639362381749272"	"-0.560054392991059"	"-0.593578309182566"	"-0.461054722239036"	"-0.0352044390079498"	"-0.187804970784648"	"-0.553125501346283"	"-0.535994896205675"	"-0.351270318535538"	"-0.657901395689168"
"PRSS16"	"2.48010820259519"	"3.55121083454442"	"-0.324638559234765"	"-0.396590294527337"	"0.246888174230004"	"-0.425674772358658"	"-0.376856340410011"	"-0.425674772358658"	"-0.317749726521772"	"-0.425674772358658"	"-0.357894856028572"	"-0.425674772358658"	"-0.425674772358658"	"-0.425674772358658"	"-0.373577974966651"	"-0.380814138396916"	"-0.4084551507384"	"-0.363415270350252"	"-0.413139803510258"	"-0.425674772358658"	"1.48538823441156"	"-0.28079688528321"	"-0.343985545657446"	"-0.128880896307222"	"-0.317076597337758"
"PRTG"	"0.97116786408105"	"4.56999452372006"	"-0.34049883508818"	"0.500498786431383"	"-0.247000667690784"	"-0.34049883508818"	"-0.286205818256795"	"-0.34049883508818"	"-0.160456909438649"	"-0.34049883508818"	"0.102363808150957"	"-0.0819223009209005"	"-0.34049883508818"	"-0.293999212882004"	"-0.321185827106271"	"-0.34049883508818"	"-0.333317337476974"	"-0.184705702762126"	"-0.323770040307152"	"-0.34049883508818"	"-0.188686479662443"	"-0.34049883508818"	"-0.317786334997553"	"-0.34049883508818"	"-0.34049883508818"
"PSAT1"	"0.755758471105824"	"3.70584775422493"	"-0.737451016945393"	"0.488946165826875"	"-0.302082532805347"	"-0.646552089185347"	"-0.779745242749877"	"-0.326247559394389"	"-0.386528498186477"	"-0.838106758962292"	"0.86689136416587"	"0.227380565954277"	"0.158385087005008"	"-0.754799898840515"	"-0.422901823142584"	"-0.607497573035358"	"-0.717165575085485"	"0.892392191662686"	"-0.631309353415997"	"0.00252354186653301"	"0.848175029161235"	"-0.593463473521885"	"-0.607525529617412"	"1.11335643939034"	"-0.708279685475215"
"PSKH1"	"0.789114809027777"	"1.81274433140235"	"-0.773202401217765"	"0.0599153473917745"	"0.779583033506464"	"-0.242765190639043"	"-0.402747112398628"	"-1.28372864100715"	"0.352275900136118"	"1.1753589301523"	"1.68855519013692"	"1.56939670119862"	"-0.682037001255374"	"-0.800834176659941"	"-0.544149333812257"	"-1.08943453541915"	"-0.920154955276146"	"1.88465474924716"	"-0.561675571303107"	"0.456548717044151"	"-0.889589169671493"	"-0.813122504798578"	"-0.753027205146157"	"0.00170349846255973"	"-0.813383409101397"
"PSMA4"	"0.0612212180147735"	"0.745061863376833"	"-1.34328504696422"	"-0.0756997778819938"	"0.209534308506462"	"0.236944170023814"	"0.296960306859803"	"0.474801175873326"	"1.5580906054175"	"-0.384703826035941"	"0.879900037398327"	"0.931994543842226"	"2.13320170843261"	"-0.604070139778737"	"0.946340871811507"	"-1.53435224941783"	"-0.935327624080621"	"0.231149665505036"	"-0.665359530764518"	"0.965137310400528"	"-0.0935306923094292"	"-1.41468072146758"	"-1.31289516305585"	"0.332679871058552"	"-1.63911288476456"
"PSMD14"	"0.329738086907319"	"0.505390453270698"	"-1.27605462397774"	"-0.290774035483506"	"-0.25196817527028"	"-0.353973380935549"	"0.0704351212493323"	"0.137990746355181"	"1.67986468858822"	"-0.9377481089462"	"0.691005156032853"	"0.294367745371397"	"2.67494477955121"	"-0.605392418253806"	"0.943862770479536"	"-1.1539145930615"	"-0.986796487730102"	"0.33309033754076"	"-0.926763899561285"	"0.769533450251223"	"0.1430236656635"	"-1.00835447986632"	"-1.07371643398833"	"1.35687598502978"	"-1.0646663492164"
"PSMD5"	"0.608298492923281"	"1.19032966746323"	"-1.13585425127009"	"0.159022918937716"	"-0.319767305454727"	"0.183505381263053"	"0.0827988037730597"	"1.55826032221117"	"1.10816794192126"	"-1.15493242310525"	"2.1703040600266"	"1.01340164420423"	"1.53411972911938"	"-0.86857349149437"	"0.0462042153264326"	"-1.2998264000032"	"-0.831298294374694"	"0.433344170901498"	"-0.757386716333116"	"-0.059283212852068"	"-0.28992497991204"	"-1.01979555571279"	"-0.946913121803467"	"-0.0834828913115656"	"-1.32071870444353"
"PSME3"	"0.753750352520718"	"1.22195396249451"	"-1.09104477056192"	"-0.307419337008144"	"-0.155730905870852"	"0.103516227093414"	"-0.0333677817219671"	"-0.355463186065949"	"1.7351931824138"	"-0.000549335551805664"	"0.709575888948357"	"0.803476186366099"	"2.58279376939694"	"-0.799947984693653"	"0.584937203016158"	"-1.30643300757924"	"-0.99750614649784"	"0.171833529212618"	"-0.985873176904535"	"0.504210775084249"	"0.109880772323963"	"-1.20376861897489"	"-1.15812918134957"	"0.430619435515634"	"-1.31650785160609"
"PSMG1"	"0.459238702617136"	"1.10346715946579"	"-0.978927051929145"	"0.123411351349311"	"-0.526434769787925"	"-0.294133921077028"	"-0.0690430844175707"	"-0.260051696894213"	"2.06670519555291"	"-1.00687992465227"	"0.659275397159372"	"1.24348250172011"	"2.63245307480782"	"-0.730344916155409"	"0.631345406354692"	"-0.850498437626347"	"-0.82940180933329"	"0.409324344029168"	"-0.952259734988652"	"0.272402445927174"	"-0.314117250887449"	"-0.991238474564452"	"-1.03154014598658"	"0.336413936512083"	"-1.10264829719524"
"PTAFR"	"-0.520357737551124"	"-0.565039454441479"	"-0.494316886294926"	"-0.395496584289913"	"-0.577072056363382"	"-0.448098306601991"	"1.51671714965763"	"-0.155740379989368"	"1.79124568163676"	"-0.622939811733069"	"-0.544357554371767"	"-0.559514369589822"	"2.56047759286098"	"0.996676574778647"	"2.41362351616096"	"-0.243570984256541"	"0.243731690584301"	"-0.563495783915858"	"-0.588745190240981"	"-0.458521550177113"	"-0.424339356427384"	"-0.605155004630913"	"-0.605607565220944"	"-0.541976273845666"	"-0.608127355737037"
"PTCD1"	"1.00507527149583"	"0.4859196840419"	"-0.706191693767975"	"0.151156877953405"	"1.40873750252956"	"-0.499977582054159"	"-0.770896040172132"	"1.27483843970791"	"1.29827832072778"	"-1.56138716369618"	"1.54410812826638"	"0.321013805526514"	"0.892652010880406"	"-0.699723462057228"	"0.317486579339019"	"-0.907623034570743"	"-1.2191888545332"	"0.638180725793204"	"-0.592656495098923"	"-0.674157615964644"	"-0.355744224270051"	"-0.993565174682029"	"-0.869949366723818"	"1.7153128705396"	"-1.20169950921042"
"PTER"	"1.57950583515502"	"2.19547698292032"	"-1.02471543303816"	"-0.530289910951993"	"0.00511228465790869"	"-0.865780644859782"	"-0.138956135315569"	"-0.663725024806777"	"1.67147140527669"	"-0.934400276166225"	"0.811355393313009"	"0.56862853656594"	"2.18198774137306"	"-0.499551217582253"	"0.417214981440775"	"-0.709532944031536"	"-0.962229555320707"	"-0.26973741797968"	"-0.413437706753115"	"0.606097878965362"	"-0.186506637392559"	"-0.974359630244954"	"-0.858232513805314"	"-0.353361320168818"	"-0.652034671250645"
"PTK6"	"2.80723760729276"	"1.60779239532283"	"-0.527547138020936"	"-0.797783982716314"	"0.984598369938228"	"0.164609378308407"	"-0.151918127473429"	"1.99540071421656"	"0.544652110652977"	"-0.930275636303332"	"-0.621510485123897"	"-0.135915440242293"	"0.968301569885109"	"-0.73981004678176"	"0.59254149782698"	"-0.654391693253621"	"-0.694948446744455"	"-0.717562576253614"	"-0.793231092335804"	"-0.243866954065973"	"-0.308441986889697"	"-0.695158531168639"	"-0.806233059495886"	"0.0837371897291306"	"-0.930275636303332"
"PTPMT1"	"0.613560167583257"	"0.864848443290549"	"-0.974716145616488"	"-0.406691780345644"	"0.425688657963169"	"-0.175310201072358"	"-0.0659650492382957"	"-0.741437636727696"	"0.893295200529669"	"-0.642607571755097"	"0.318572024740466"	"0.328565315626587"	"3.37319279334268"	"-0.288862712934875"	"1.76808544532538"	"-0.971296603407918"	"-0.707177420502061"	"-0.1162697436099"	"-0.838355447869938"	"0.172506546955309"	"0.171363041760524"	"-0.936810799982671"	"-0.921114103008915"	"-0.131438433256081"	"-1.01162398778964"
"PTRHD1"	"0.591759701217906"	"1.47674744308202"	"-1.17948456617788"	"-0.563235207176404"	"0.600934093675158"	"1.38467474964099"	"0.677728755885329"	"0.512941671666169"	"1.04809258652437"	"0.868728818357612"	"0.323102606425153"	"0.216672330300336"	"1.96542377318576"	"-0.709198568482971"	"0.444240529920842"	"-1.43968626682089"	"-0.60911170638131"	"-0.654233117219241"	"-1.20407794574655"	"-0.55031453210018"	"-0.464078345707326"	"-1.20909944890399"	"-1.2577330613607"	"0.930385113664936"	"-1.20117940746914"
